Board,Qty,Name,Printing,Foil,Alter,Signed,Condition,Language,Commander
maybe,1,Disciple of the Vault,MRD,,,,,,
maybe,1,Dispeller's Capsule,C16,,,,,,
maybe,1,Dreamstone Hedron,C18,,,,,,
acquire,1,Dross Scorpion,,,,,,,
main,1,Drowned Catacomb,XLN,,,,,,
main,1,Efficient Construction,AER,,,,,,
maybe,1,Elixir of Immortality,M11,,,,,,
maybe,1,Elsewhere Flask,SHM,,,,,,
main,1,"Emry, Lurker of the Loch",ELD,,,,,,
main,1,Enlightened Tutor,MIR,,,,,,
main,1,Esper Panorama,ALA,,,,,,
main,1,Etchings of the Chosen,MH1,,,,,,
main,1,Etherium Sculptor,C16,,,,,,
maybe,1,Ethersworn Sphinx,,,,,,,
maybe,1,Exsanguinate,SOM,,,,,,
main,1,Fabricate,MRD,,,,,,
maybe,1,Fact or Fiction,CNS,,,,,,
maybe,1,Faith's Reward,M13,,,,,,
main,1,Favorable Winds,CNS,,,,,,
main,1,Fetid Pools,AKH,,,,,,
maybe,1,Flayer Husk,MBS,,,,,,
maybe,1,Forsaken Monument,ZNR,,,,,,
main,1,Foundry Inspector,KLD,,,,,,
maybe,1,Fracture,STX,,,,,,
maybe,1,Frantic Search,UMA,,,,,,
maybe,1,Fumigate,KLD,,,,,,
maybe,1,Gilded Lotus,DOM,,,,,,
maybe,1,Gitaxian Probe,NPH,,,,,,
main,1,Glacial Fortress,M13,,,,,,
maybe,1,Godless Shrine,GTC,,,,,,
maybe,1,Golden Egg,ELD,,,,,,
main,1,Goldmire Bridge,MH2,,,,,,
acquire,1,Grinding Station,,,,,,,
maybe,1,Guild Globe,WAR,,,,,,
main,1,Hallowed Fountain,RTR,,,,,,
main,1,Hangarback Walker,ORI,,,,,,
maybe,1,Hedron Archive,BFZ,,,,,,
maybe,1,Howling Mine,C16,,,,,,
main,1,Hurkyl's Recall,4ED,,,,,,
main,1,Ichor Wellspring,MBS,,,,,,
main,1,Idol of Oblivion,C19,,,,,,
main,1,Implement of Improvement,AER,,,,,,
maybe,1,Implement of Malice,AER,,,,,,
main,1,Inventors' Fair,KLD,,,,,,
main,1,Irrigated Farmland,AKH,,,,,,
main,6,Island,ZEN,,,,,,
main,1,Jhoira's Familiar,2XM,,,,,,
main,1,Junk Diver,C14,,,,,,
main,1,Kaldra Compleat,,,,,,,
main,1,"Karn, Scion of Urza",DOM,,,,,,
main,1,"Karn, the Great Creator",WAR,,,,,,
maybe,1,Krark-Clan Ironworks,5DN,,,,,,
maybe,1,Kuldotha Forgemaster,SOM,,,,,,
maybe,1,Lightning Greaves,C16,,,,,,
acquire,1,Lim-Dul's Vault,,,,,,,
maybe,1,Liquimetal Coating,SOM,,,,,,
maybe,1,Liquimetal Torque,MH2,,,,,,
main,1,Lotus Bloom,TSR,,,,,,
acquire,1,Lotus Petal,,,,,,,
maybe,1,March of the Machines,ARC,,,,,,
main,1,Master of Etherium,C16,,,,,,
maybe,1,Master Transmuter,CON,,,,,,
maybe,1,Mechanized Production,AER,,,,,,
maybe,1,Memnarch,V16,foil,,,,,
main,1,Metalspinner's Puzzleknot,KLD,,,,,,
maybe,1,Metalwork Colossus,KLD,,,,,,
main,1,Mind Stone,DDP,,,,,,
maybe,1,Mindslaver,SOM,,,,,,
maybe,1,Mirage Mirror,HOU,,,,,,
main,1,Mirrodin Besieged,MH1,,,,,,
maybe,1,Mirrorworks,MBS,,,,,,
main,1,Mistvault Bridge,MH2,,,,,,
main,1,Mycosynth Lattice,BBD,,,,,,
maybe,1,Mycosynth Wellspring,NPH,,,,,,
maybe,1,Myr Battlesphere,,,,,,,
maybe,1,Myr Matrix,DST,,,,,,
main,1,Myr Retriever,C14,,,,,,
maybe,1,Myr Turbine,MBS,,,,,,
maybe,1,Myrsmith,2XM,,,,,,
main,1,Mystic Forge,M20,,,,,,
main,1,Necrogen Spellbomb,MRD,,,,,,
maybe,1,Negate,M12,,,,,,
main,1,Nettlecyst,MH2,,,,,,
maybe,1,Nevinyrral's Disk,EMA,,,,,,
main,1,Nihil Spellbomb,SOM,,,,,,
maybe,1,Nim Deathmantle,,,,,,,
maybe,1,One with the Machine,M19,,,,,,
main,1,Open the Vaults,C15,,,,,,
maybe,1,Origin Spellbomb,SOM,,,,,,
maybe,1,Orzhov Basilica,GPT,,,,,,
maybe,1,Orzhov Signet,GPT,,,,,,
maybe,1,Oswald Fiddlebender,AFR,,,,,,
main,1,"Padeem, Consul of Innovation",KLD,,,,,,
main,1,Paradoxical Outcome,KLD,,,,,,
maybe,1,Parhelion II,WAR,,,,,,
maybe,1,Path to Exile,MD1,,,,,,
maybe,1,Phyrexian Arena,C15,,,,,,
main,1,Phyrexian Furnace,WTH,,,,,,
maybe,1,Phyrexian Metamorph,NPH,,,,,,
maybe,1,Phyrexian Rebirth,C19,,,,,,
maybe,1,Phyrexian Scriptures,DOM,,,,,,
main,2,Plains,ZEN,,,,,,
maybe,1,Power Depot,,,,,,,
main,1,Prairie Stream,C20,,,,,,
maybe,1,Prophetic Prism,KLD,,,,,,
maybe,1,Prototype Portal,C18,,,,,,
main,1,Razortide Bridge,MH2,,,,,,
main,1,Rebuild,MH1,,,,,,
maybe,1,Reliquary Tower,CMR,,,,,,
maybe,1,Remand,MM2,,,,,,
maybe,1,Replicating Ring,KHM,,,,,,
maybe,1,Reshape,DST,,,,,,
maybe,1,Retract,DST,,,,,,
maybe,1,Reverse Engineer,AER,,,,,,
main,1,Riddlesmith,SOM,,,,,,
maybe,1,Rise and Shine,MH2,,,,,,
maybe,1,Ritual of Restoration,DST,,,,,,
main,1,Roar of Reclamation,5DN,,,,,,
maybe,1,Rod of Absorption,,,,,,,
main,1,"Sai, Master Thopterist",M19,,,,,,
main,1,Salvaging Station,5DN,,,,,,
acquire,1,Scion of Oona,,,,,,,
maybe,1,Scourglass,ALA,,,,,,
maybe,1,Scrabbling Claws,RNA,,,,,,
main,1,Scrap Trawler,AER,,,,,,
maybe,1,Scroll of Avacyn,AVR,,,,,,
maybe,1,Sculpting Steel,10E,,,,,,
main,1,Seat of the Synod,HOP,,,,,,
maybe,1,Second Sunrise,MRD,,,,,,
main,1,Sensei's Divining Top,CHK,,,,,,
main,1,Sharding Sphinx,C13,,,,,,
maybe,1,Shimmer Dragon,,,,,,,
maybe,1,Shimmer Myr,C16,,,,,,
maybe,1,Shrine of the Forsaken Gods,C19,,,,,,
acquire,1,Skullclamp,,,,,,,
maybe,1,Skyclave Relic,ZNR,,,,,,
main,1,Skycloud Egg,ODY,,,,,,
maybe,1,"Skysovereign, Consul Flagship",KLD,,,,,,
main,1,Sol Ring,C13,,,,,,
maybe,1,Solemn Simulacrum,CMD,,,,,,
main,1,Soul-Guide Lantern,THB,,,,,,
maybe,1,Spellskite,NPH,,,,,,
acquire,1,Spellstutter Sprite,,,,,,,
maybe,1,Sphinx's Revelation,RTR,,,,,,
maybe,1,Spine of Ish Sah,MBS,,,,,,
main,1,Spire of Industry,AER,,,,,,
maybe,1,Staff of Nin,CM2,,,,,,
maybe,1,Steel Hellkite,C14,,,,,,
maybe,1,Stoic Rebuttal,MM2,,,,,,
maybe,1,Stolen by the Fae,ELD,,,,,,
maybe,1,Stonecoil Serpent,ELD,,,,,,
main,1,Sunbeam Spellbomb,MRD,,,,,,
maybe,1,Sunken Hollow,BFZ,,,,,,
main,2,Swamp,ZEN,,,,,,
maybe,1,Swiftfoot Boots,C17,,,,,,
maybe,1,Sword of the Meek,FUT,,,,,,
maybe,1,Swords to Plowshares,C16,,,,,,
maybe,1,"Sydri, Galvanic Genius",C16,,,,,,
main,1,Talisman of Dominance,MRD,,,,,,
main,1,Talisman of Progress,MRD,,,,,,
maybe,1,Tempered Steel,,,,,,,
main,1,Terrarion,RAV,,,,,,
maybe,1,Tezzeret the Seeker,MM2,,,,,,
maybe,1,Tezzeret's Touch,AER,,,,,,
maybe,1,"Tezzeret, Agent of Bolas",MBS,,,,,,
acquire,1,"Tezzeret, Artifice Master",,,,,,,
maybe,1,"Tezzeret, Master of the Bridge",WAR,foil,,,,,
main,1,The Antiquities War,DOM,,,,,,
maybe,1,The Blackstaff of Waterdeep,AFR,,,,,,
maybe,1,Thirst for Knowledge,HOP,,,,,,
maybe,1,Thopter Assembly,DDU,,,,,,
maybe,1,Thopter Foundry,C16,,,,,,
main,1,Thopter Spy Network,ORI,,,,,,
maybe,1,Thoughtcast,MRD,,,,,,
maybe,1,Thran Dynamo,IMA,,,,,,
maybe,1,Thundering Chariot,THB,,,,,,
main,1,Time Sieve,2XM,,,,,,
acquire,1,Tome of Legends,,,,,,,
maybe,1,Trading Post,M13,,,,,,
maybe,1,"Traxos, Scourge of Kroog",DOM,,,,,,
maybe,1,Treasure Mage,MBS,,,,,,
main,1,Trinket Mage,5DN,,,,,,
maybe,1,Trophy Mage,AER,,,,,,
acquire,1,Tsabo's Web,,,,,,,
maybe,1,Tunnel Vision,RAV,,,,,,
acquire,1,"Ugin, the Ineffable",,,,,,,
maybe,1,Umbral Mantle,SHM,,,,,,
main,1,Underground River,ICE,,,,,,
maybe,1,Untethered Express,AER,,,,,,
maybe,1,Unwinding Clock,NPH,,,,,,
acquire,1,Urza's Saga,,,,,,,
maybe,1,Vanquish the Horde,,,,,,,
main,1,Vault of Whispers,MRD,,,,,,
maybe,1,Vedalken Archmage,JMP,,,,,,
maybe,1,Voltaic Construct,DST,,,,,,
maybe,1,Voltaic Key,DDE,,,,,,
maybe,1,Walking Ballista,AER,,,,,,
main,1,Watery Grave,GTC,,,,,,
maybe,1,Weatherlight,DOM,,,,,,
maybe,1,Whir of Invention,AER,,,,,,
main,1,Windfall,C20,,,,,,
maybe,1,Workshop Assistant,KLD,,,,,,
maybe,1,Workshop Elders,ELD,,,,,,
maybe,1,Wurmcoil Engine,C14,,,,,,
